project_number,hdp_id,project_title,crf_name,heal_crf_id,source,input_path
UG3NS135170,HDP01166,Predictive biosignature for endoscopic therapy for chronic pancreatitis pain,Pain Intensity (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS135170,HDP01166,Predictive biosignature for endoscopic therapy for chronic pancreatitis pain,Pain Interference (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS135170,HDP01166,Predictive biosignature for endoscopic therapy for chronic pancreatitis pain,Physical Functioning/QOL (choice=PROMIS Physical Functioning Short Form 6b),HEALCDE:physical-function-6b,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS135170,HDP01166,Predictive biosignature for endoscopic therapy for chronic pancreatitis pain,Sleep (choice=PROMIS Sleep Disturbance 6a),HEALCDE:sleep-disturbance-6a,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS135170,HDP01166,Predictive biosignature for endoscopic therapy for chronic pancreatitis pain,Sleep (choice=Sleep Duration Question),HEALCDE:sleep-duration,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS135170,HDP01166,Predictive biosignature for endoscopic therapy for chronic pancreatitis pain,Substance Use Screener (choice=TAPS 1),HEALCDE:taps-1,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS135173-01,HDP01190,Developing Radiocaine NaV imaging as a response monitoring biomarker for chronic pain,Demographics (choice=Adult Demographics),HEALCDE:adult-demographics,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS135173-01,HDP01190,Developing Radiocaine NaV imaging as a response monitoring biomarker for chronic pain,GAD (choice=Generalized Anxiety Disorder (GAD) - 2 item),HEALCDE:gad2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS135173-01,HDP01190,Developing Radiocaine NaV imaging as a response monitoring biomarker for chronic pain,Global Satisfaction with Treatment (choice=PGIC),HEALCDE:pgic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS135173-01,HDP01190,Developing Radiocaine NaV imaging as a response monitoring biomarker for chronic pain,PHQ (choice=Patient Health Questionnaire (PHQ) - 2 item),HEALCDE:phq2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS135173-01,HDP01190,Developing Radiocaine NaV imaging as a response monitoring biomarker for chronic pain,Pain Intensity (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS135173-01,HDP01190,Developing Radiocaine NaV imaging as a response monitoring biomarker for chronic pain,Pain Interference (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS135173-01,HDP01190,Developing Radiocaine NaV imaging as a response monitoring biomarker for chronic pain,Physical Functioning/QOL (choice=PROMIS Physical Functioning Short Form 6b),HEALCDE:physical-function-6b,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS135173-01,HDP01190,Developing Radiocaine NaV imaging as a response monitoring biomarker for chronic pain,Sleep (choice=PROMIS Sleep Disturbance 6a),HEALCDE:sleep-disturbance-6a,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS135173-01,HDP01190,Developing Radiocaine NaV imaging as a response monitoring biomarker for chronic pain,Sleep (choice=Sleep Duration Question),HEALCDE:sleep-duration,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
UG3NS135173-01,HDP01190,Developing Radiocaine NaV imaging as a response monitoring biomarker for chronic pain,Substance Use Screener (choice=TAPS 1),HEALCDE:taps-1,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1RM1NS128956-01A1,HDP01237,Mechanisms of Action of Peripheral Nerve Stimulation for the Treatment of Chronic Neuropathic Pain,Alcohol Use Disorders Identification Test Self Report- AUDIT,HEALCDE:audit-self-report,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1RM1NS128956-01A1,HDP01237,Mechanisms of Action of Peripheral Nerve Stimulation for the Treatment of Chronic Neuropathic Pain,Demographics (choice=Adult Demographics),HEALCDE:adult-demographics,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1RM1NS128956-01A1,HDP01237,Mechanisms of Action of Peripheral Nerve Stimulation for the Treatment of Chronic Neuropathic Pain,Emotional Distress Anxiety SF 4a [PROMIS],HEALCDE:promis-anxiety-sf-4a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1RM1NS128956-01A1,HDP01237,Mechanisms of Action of Peripheral Nerve Stimulation for the Treatment of Chronic Neuropathic Pain,Emotional Distress Depression SF 4a [PROMIS],HEALCDE:promis-emotional-distress-depression-4a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1RM1NS128956-01A1,HDP01237,Mechanisms of Action of Peripheral Nerve Stimulation for the Treatment of Chronic Neuropathic Pain,GAD (choice=Generalized Anxiety Disorder (GAD) - 2 item),HEALCDE:gad2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1RM1NS128956-01A1,HDP01237,Mechanisms of Action of Peripheral Nerve Stimulation for the Treatment of Chronic Neuropathic Pain,Global Satisfaction with Treatment (choice=PGIC),HEALCDE:pgic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1RM1NS128956-01A1,HDP01237,Mechanisms of Action of Peripheral Nerve Stimulation for the Treatment of Chronic Neuropathic Pain,PHQ (choice=Patient Health Questionnaire (PHQ) - 9 item*),HEALCDE:patient-health-questionnaire-9,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1RM1NS128956-01A1,HDP01237,Mechanisms of Action of Peripheral Nerve Stimulation for the Treatment of Chronic Neuropathic Pain,Pain Intensity (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1RM1NS128956-01A1,HDP01237,Mechanisms of Action of Peripheral Nerve Stimulation for the Treatment of Chronic Neuropathic Pain,Pain Interference (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1RM1NS128956-01A1,HDP01237,Mechanisms of Action of Peripheral Nerve Stimulation for the Treatment of Chronic Neuropathic Pain,Physical Functioning/QOL (choice=PROMIS Physical Functioning Short Form 6b),HEALCDE:physical-function-6b,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1RM1NS128956-01A1,HDP01237,Mechanisms of Action of Peripheral Nerve Stimulation for the Treatment of Chronic Neuropathic Pain,Primary Care PTSD Screen for DSM 5- PC PTSD 5,HEALCDE:pc-ptsd-5,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1RM1NS128956-01A1,HDP01237,Mechanisms of Action of Peripheral Nerve Stimulation for the Treatment of Chronic Neuropathic Pain,Sleep (choice=PROMIS Sleep Disturbance 6a),HEALCDE:sleep-disturbance-6a,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1RM1NS128956-01A1,HDP01237,Mechanisms of Action of Peripheral Nerve Stimulation for the Treatment of Chronic Neuropathic Pain,Sleep (choice=Sleep Duration Question),HEALCDE:sleep-duration,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1RM1NS128956-01A1,HDP01237,Mechanisms of Action of Peripheral Nerve Stimulation for the Treatment of Chronic Neuropathic Pain,Substance Use Screener (choice=TAPS 1),HEALCDE:taps-1,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3HL165839-01A1,NA,Peer suppoRt for adolescents and Emerging adults with Sickle cell pain: promoting ENgagement in Cognitive behavioral thErapy (PRESENCE),Demographics (choice=Adult Demographics),HEALCDE:adult-demographics,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3HL165839-01A1,NA,Peer suppoRt for adolescents and Emerging adults with Sickle cell pain: promoting ENgagement in Cognitive behavioral thErapy (PRESENCE),GAD (choice=Generalized Anxiety Disorder (GAD) - 7 item*),HEALCDE:generalized-anxiety-disorder-7,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3HL165839-01A1,NA,Peer suppoRt for adolescents and Emerging adults with Sickle cell pain: promoting ENgagement in Cognitive behavioral thErapy (PRESENCE),Global Satisfaction with Treatment (choice=PGIC),HEALCDE:pgic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3HL165839-01A1,NA,Peer suppoRt for adolescents and Emerging adults with Sickle cell pain: promoting ENgagement in Cognitive behavioral thErapy (PRESENCE),Measure of Sickle Cell Stigma - MoSCS,HEALCDE:moscs,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3HL165839-01A1,NA,Peer suppoRt for adolescents and Emerging adults with Sickle cell pain: promoting ENgagement in Cognitive behavioral thErapy (PRESENCE),Pain Intensity (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3HL165839-01A1,NA,Peer suppoRt for adolescents and Emerging adults with Sickle cell pain: promoting ENgagement in Cognitive behavioral thErapy (PRESENCE),Pain Interference (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3HL165839-01A1,NA,Peer suppoRt for adolescents and Emerging adults with Sickle cell pain: promoting ENgagement in Cognitive behavioral thErapy (PRESENCE),Patient Health Questionnaire for Adolescents - PHQ M |PHQ A,HEALCDE:phq-m,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3HL165839-01A1,NA,Peer suppoRt for adolescents and Emerging adults with Sickle cell pain: promoting ENgagement in Cognitive behavioral thErapy (PRESENCE),Physical Functioning/QOL (choice=PROMIS Physical Functioning Short Form 6b),HEALCDE:physical-function-6b,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3HL165839-01A1,NA,Peer suppoRt for adolescents and Emerging adults with Sickle cell pain: promoting ENgagement in Cognitive behavioral thErapy (PRESENCE),Sickle Cell Disease Self-Efficacy Scale,HEALCDE:sickle-cell-disease-self-efficacy-scale,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3HL165839-01A1,NA,Peer suppoRt for adolescents and Emerging adults with Sickle cell pain: promoting ENgagement in Cognitive behavioral thErapy (PRESENCE),Sleep (choice=PROMIS Sleep Disturbance 6a),HEALCDE:sleep-disturbance-6a,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3HL165839-01A1,NA,Peer suppoRt for adolescents and Emerging adults with Sickle cell pain: promoting ENgagement in Cognitive behavioral thErapy (PRESENCE),Sleep (choice=Sleep Duration Question),HEALCDE:sleep-duration,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3HL165839-01A1,NA,Peer suppoRt for adolescents and Emerging adults with Sickle cell pain: promoting ENgagement in Cognitive behavioral thErapy (PRESENCE),Substance Use Screener (choice=TAPS 1),HEALCDE:taps-1,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020929-01,HDP01108,Reaching Rural Veterans: Applying Mind-Body Skills for Pain Using a Whole Health Telehealth Intervention (RAMP),Ability to Participate in Social Roles and Activities SF 4a [PROMIS],HEALCDE:promis-ability-to-participate-in-social_roles-and-activities-4a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020929-01,HDP01108,Reaching Rural Veterans: Applying Mind-Body Skills for Pain Using a Whole Health Telehealth Intervention (RAMP),Demographics (choice=Adult Demographics),HEALCDE:adult-demographics,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020929-01,HDP01108,Reaching Rural Veterans: Applying Mind-Body Skills for Pain Using a Whole Health Telehealth Intervention (RAMP),Fatigue SF 4a [PROMIS],HEALCDE:promis-short-form-4a-fatigue,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020929-01,HDP01108,Reaching Rural Veterans: Applying Mind-Body Skills for Pain Using a Whole Health Telehealth Intervention (RAMP),GAD (choice=Generalized Anxiety Disorder (GAD) - 2 item),HEALCDE:gad2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020929-01,HDP01108,Reaching Rural Veterans: Applying Mind-Body Skills for Pain Using a Whole Health Telehealth Intervention (RAMP),Global Satisfaction with Treatment (choice=PGIC),HEALCDE:pgic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020929-01,HDP01108,Reaching Rural Veterans: Applying Mind-Body Skills for Pain Using a Whole Health Telehealth Intervention (RAMP),Graded Chronic Pain Scale *Revised- GCPS R,HEALCDE:graded-chronic-pain,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020929-01,HDP01108,Reaching Rural Veterans: Applying Mind-Body Skills for Pain Using a Whole Health Telehealth Intervention (RAMP),Multidimensional Assessment of Interoceptive Awareness *Version 2- MAIA,HEALCDE:maia-2,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020929-01,HDP01108,Reaching Rural Veterans: Applying Mind-Body Skills for Pain Using a Whole Health Telehealth Intervention (RAMP),PHQ (choice=Patient Health Questionnaire (PHQ) - 2 item),HEALCDE:phq2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020929-01,HDP01108,Reaching Rural Veterans: Applying Mind-Body Skills for Pain Using a Whole Health Telehealth Intervention (RAMP),Pain Intensity (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020929-01,HDP01108,Reaching Rural Veterans: Applying Mind-Body Skills for Pain Using a Whole Health Telehealth Intervention (RAMP),Pain Interference (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020929-01,HDP01108,Reaching Rural Veterans: Applying Mind-Body Skills for Pain Using a Whole Health Telehealth Intervention (RAMP),Physical Functioning/QOL (choice=PROMIS Physical Functioning Short Form 6b),HEALCDE:physical-function-6b,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020929-01,HDP01108,Reaching Rural Veterans: Applying Mind-Body Skills for Pain Using a Whole Health Telehealth Intervention (RAMP),Primary Care PTSD Screen for DSM 5- PC PTSD 5,HEALCDE:pc-ptsd-5,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020929-01,HDP01108,Reaching Rural Veterans: Applying Mind-Body Skills for Pain Using a Whole Health Telehealth Intervention (RAMP),Self- Efficacy for Managing Chronic Conditions for Managing Emotions SF 4a [PROMIS],HEALCDE:promis-self-efficacy-managing-emotions-4a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020929-01,HDP01108,Reaching Rural Veterans: Applying Mind-Body Skills for Pain Using a Whole Health Telehealth Intervention (RAMP),Self-Efficacy for Managing  Chronic Conditions Managing Symptoms SF 4a [PROMIS],HEALCDE:promis-self-efficacy-managing-symptoms-4a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020929-01,HDP01108,Reaching Rural Veterans: Applying Mind-Body Skills for Pain Using a Whole Health Telehealth Intervention (RAMP),Self-Efficacy for Managing Chronic Conditions Managing Daily Activities SF 8a [PROMIS],HEALCDE:promis-self-efficacy-managing-daily-activities-8a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020929-01,HDP01108,Reaching Rural Veterans: Applying Mind-Body Skills for Pain Using a Whole Health Telehealth Intervention (RAMP),Self-Efficacy for Managing Chronic Conditions for Managing Social Interactions SF 4a [PROMIS],HEALCDE:promis-self-efficacy-managing-social-interaction-4a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020929-01,HDP01108,Reaching Rural Veterans: Applying Mind-Body Skills for Pain Using a Whole Health Telehealth Intervention (RAMP),Sleep (choice=PROMIS Sleep Disturbance 6a),HEALCDE:sleep-disturbance-6a,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020929-01,HDP01108,Reaching Rural Veterans: Applying Mind-Body Skills for Pain Using a Whole Health Telehealth Intervention (RAMP),Substance Use Screener (choice=TAPS 1),HEALCDE:taps-1,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NR020929-01,HDP01108,Reaching Rural Veterans: Applying Mind-Body Skills for Pain Using a Whole Health Telehealth Intervention (RAMP),World Health Organization Quality of Life Brief with Demographics and Administration Questions - WHOQOL-BREF,HEALCDE:whoqol-bref,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
K12NS130673,HDP01030,Impact of discrimination on pain management in adults with sickle cell disease,Demographics (choice=Adult Demographics),HEALCDE:adult-demographics,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
K12NS130673,HDP01030,Impact of discrimination on pain management in adults with sickle cell disease,GAD (choice=Generalized Anxiety Disorder (GAD) - 7 item*),HEALCDE:generalized-anxiety-disorder-7,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
K12NS130673,HDP01030,Impact of discrimination on pain management in adults with sickle cell disease,PHQ (choice=Patient Health Questionnaire (PHQ) - 8 item*),HEALCDE:patient-health-questionnaire-8,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
K12NS130673,HDP01030,Impact of discrimination on pain management in adults with sickle cell disease,Pain Intensity (choice=BPI Pain Severity (for acute pain)),HEALCDE:bpi-pain-severity,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
K12NS130673,HDP01030,Impact of discrimination on pain management in adults with sickle cell disease,Pain Interference (choice=BPI Pain Interference (Copyrighted) (for acute pain)),HEALCDE:bpi-pain-interference,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
K12NS130673,HDP01030,Impact of discrimination on pain management in adults with sickle cell disease,Physical Functioning/QOL (choice=PROMIS Physical Functioning Short Form 6b),HEALCDE:physical-function-6b,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
K12NS130673,HDP01030,Impact of discrimination on pain management in adults with sickle cell disease,Sleep (choice=PROMIS Sleep Disturbance 6a),HEALCDE:sleep-disturbance-6a,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
K12NS130673,HDP01030,Impact of discrimination on pain management in adults with sickle cell disease,Sleep (choice=Sleep Duration Question),HEALCDE:sleep-duration,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
K12NS130673,HDP01030,Impact of discrimination on pain management in adults with sickle cell disease,Substance Use Screener (choice=TAPS 1),HEALCDE:taps-1,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
K12NS130673,HDP01030,Impact of discrimination on pain management in adults with sickle cell disease,World Health Organization Disability Assessment Schedule Short Form 2.0 - WHODAS SF 2.0,HEALCDE:whoqol-2,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NS135168-01,HDP01176,IMPACT: Integrative Mindfulness-Based Predictive Approach for Chronic low back pain Treatment,29 Profile v2.1 [PROMIS],HEALCDE:promis-29-profile-v2.1,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NS135168-01,HDP01176,IMPACT: Integrative Mindfulness-Based Predictive Approach for Chronic low back pain Treatment,Demographics (choice=Adult Demographics),HEALCDE:adult-demographics,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NS135168-01,HDP01176,IMPACT: Integrative Mindfulness-Based Predictive Approach for Chronic low back pain Treatment,GAD (choice=Generalized Anxiety Disorder (GAD) - 7 item*),HEALCDE:generalized-anxiety-disorder-7,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NS135168-01,HDP01176,IMPACT: Integrative Mindfulness-Based Predictive Approach for Chronic low back pain Treatment,Global Satisfaction with Treatment (choice=PGIC),HEALCDE:pgic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NS135168-01,HDP01176,IMPACT: Integrative Mindfulness-Based Predictive Approach for Chronic low back pain Treatment,Interpersonal Support Evaluation List,HEALCDE:isel-12,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UG3NS135168-01,HDP01176,IMPACT: Integrative Mindfulness-Based Predictive Approach for Chronic low back pain Treatment,PHQ (choice=Patient Health Questionnaire (PHQ) - 8 item*),HEALCDE:patient-health-questionnaire-8,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
